City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
0,Hobart,AU,-42.8794,147.3294,280.99,81,75,1.34,Clouds
1,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
2,Kapaa,US,22.0752,-159.319,301.33,77,90,1.79,Rain
3,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
4,Inuvik,CA,68.3499,-133.7218,291.63,72,20,3.09,Clouds
5,Dudinka,RU,69.4058,86.1778,290.37,85,100,12.19,Rain
6,Kapaa,US,22.0752,-159.319,301.33,77,90,1.79,Rain
7,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
8,Paamiut,GL,61.994,-49.6678,279.33,85,83,3.38,Rain
9,Itarema,BR,-2.9248,-39.9167,299.3,78,18,6.99,Clouds
10,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
11,Lompoc,US,34.6391,-120.4579,306.87,63,57,6.17,Clouds
12,Lavrentiya,RU,65.5833,-171.0,283.96,68,62,4.41,Clouds
13,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
14,Prince Rupert,CA,54.3161,-130.3201,288.2,88,90,4.63,Rain
15,Port Alfred,ZA,-33.5906,26.891,284.71,67,98,2.1,Clouds
16,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
17,Zirgan,RU,53.2222,55.9185,287.94,79,100,2.7,Clouds
18,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
19,Arraial Do Cabo,BR,-22.9661,-42.0278,291.13,77,0,2.06,Clear
20,Kamenka,RU,51.3223,42.7678,288.01,65,0,2.81,Clear
21,Campina Verde,BR,-19.5356,-49.4864,294.53,29,0,2.37,Clear
22,Port Elizabeth,ZA,-33.918,25.5701,280.31,87,90,0.0,Clouds
23,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
24,Talnakh,RU,69.4865,88.3972,289.49,71,100,8.69,Clouds
25,Livny,RU,52.4253,37.6069,288.61,80,47,2.91,Rain
26,Reconquista,AR,-29.15,-59.65,293.09,45,0,3.93,Clear
27,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
28,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
29,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
30,Terney,RU,45.0503,136.6092,299.58,75,77,0.44,Clouds
31,Peebles,GB,55.6519,-3.1888,288.54,84,100,1.06,Clouds
32,Mashhad,IR,36.297,59.6062,300.23,34,0,3.09,Clear
33,Talnakh,RU,69.4865,88.3972,289.49,71,100,8.69,Clouds
34,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
35,Dolinsk,RU,47.35,142.8,296.07,80,92,1.2,Clouds
36,Bredasdorp,ZA,-34.5322,20.0403,282.77,76,0,4.63,Clear
37,Chimore,BO,-16.9833,-65.1333,297.54,52,10,0.87,Clear
38,Pemangkat,ID,1.1667,108.9667,298.76,86,95,3.47,Clouds
39,Tiksi,RU,71.6872,128.8694,280.55,82,93,2.52,Clouds
40,Qaanaaq,GL,77.484,-69.3632,278.91,62,23,1.72,Clouds
41,Jati,PK,24.3539,68.2671,302.18,75,99,5.4,Clouds
42,Georgetown,MY,5.4112,100.3354,300.87,90,20,0.45,Clouds
43,Luanda,AO,-8.8368,13.2343,293.45,90,9,1.65,Clear
44,Port Elizabeth,ZA,-33.918,25.5701,280.31,87,90,0.0,Clouds
45,Saint-Philippe,RE,-21.3585,55.7679,292.92,75,26,2.8,Clouds
46,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
47,Tasiilaq,GL,65.6145,-37.6368,278.24,99,100,2.2,Rain
48,Evensk,RU,61.95,159.2333,282.88,97,100,1.18,Rain
49,Barrow,US,71.2906,-156.7887,276.16,87,90,7.72,Rain
50,Cooma,AU,-36.2333,149.1333,276.02,93,40,2.57,Clouds
51,Mayumba,GA,-3.432,10.6554,293.95,89,32,0.75,Clouds
52,Hilo,US,19.7297,-155.09,306.08,81,90,3.09,Rain
53,Chokurdakh,RU,70.6333,147.9167,279.82,64,79,5.88,Clouds
54,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
55,Lata,PT,40.1629,-8.3327,289.85,98,37,1.03,Clouds
56,Severo-Kurilsk,RU,50.6789,156.125,286.67,90,90,3.1,Clouds
57,Valparaiso,CL,-33.0393,-71.6273,285.08,86,90,3.6,Fog
58,Mar Del Plata,AR,-38.0023,-57.5575,286.16,55,0,1.34,Clear
59,Longyearbyen,SJ,78.2186,15.6401,280.06,87,75,3.6,Clouds
60,Nanortalik,GL,60.1432,-45.2371,279.11,87,37,4.83,Clouds
61,Bethel,US,41.3712,-73.414,300.32,59,1,2.06,Clear
62,Yuncheng,CN,35.0231,110.9928,296.86,86,100,2.01,Clouds
63,Khatanga,RU,71.9667,102.5,285.22,71,33,2.38,Clouds
64,Port Alfred,ZA,-33.5906,26.891,284.71,67,98,2.1,Clouds
65,Grindavik,IS,63.8424,-22.4338,286.12,100,90,6.69,Mist
66,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
67,Qaanaaq,GL,77.484,-69.3632,278.91,62,23,1.72,Clouds
68,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
69,Beloha,MG,-25.1667,45.05,290.44,65,64,4.22,Clouds
70,Svetlaya,RU,46.5389,138.3297,296.87,82,77,1.12,Clouds
71,Saint Anthony,US,45.0205,-93.218,306.23,55,1,0.89,Clear
72,Airai,TL,-8.9266,125.4092,288.89,34,32,1.34,Clouds
73,Bethel,US,41.3712,-73.414,300.32,59,1,2.06,Clear
74,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
75,Castro,BR,-24.7911,-50.0119,284.85,80,0,1.26,Clear
76,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
77,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
78,Butaritari,KI,3.0707,172.7902,301.58,77,38,7.53,Rain
79,Mahajanga,MG,-15.7167,46.3167,294.16,64,20,3.09,Clouds
80,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
81,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
82,Pisco,PE,-13.7,-76.2167,290.18,77,75,8.23,Clouds
83,Pevek,RU,69.7008,170.3133,276.85,96,100,1.04,Rain
84,Barrow,US,71.2906,-156.7887,276.16,87,90,7.72,Rain
85,Bambous Virieux,MU,-20.3428,57.7575,293.29,83,40,1.54,Clouds
86,Port Alfred,ZA,-33.5906,26.891,284.71,67,98,2.1,Clouds
87,Gat,IL,31.61,34.7642,299.53,100,55,4.2,Clouds
88,Ponta Delgada,PT,37.7333,-25.6667,294.55,94,75,3.6,Clouds
89,Hervey Bay,AU,-25.2986,152.8535,292.21,83,53,4.52,Clouds
90,Pinas,EC,-3.6667,-79.65,290.66,68,16,0.36,Clouds
91,Meulaboh,ID,4.1363,96.1285,297.89,88,100,1.86,Clouds
92,Khatanga,RU,71.9667,102.5,285.22,71,33,2.38,Clouds
93,Faanui,PF,-16.4833,-151.75,298.83,67,10,6.2,Clear
94,Matola,MZ,-25.9622,32.4589,284.12,62,0,3.6,Clear
95,Carnarvon,AU,-24.8667,113.6333,287.19,67,79,3.6,Clouds
96,Kavieng,PG,-2.5744,150.7967,301.91,74,16,6.43,Clouds
97,Mayumba,GA,-3.432,10.6554,293.95,89,32,0.75,Clouds
98,Hobart,AU,-42.8794,147.3294,280.99,81,75,1.34,Clouds
99,Kodiak,US,57.79,-152.4072,285.88,88,90,3.09,Rain
100,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
101,Richards Bay,ZA,-28.783,32.0377,287.23,63,81,6.41,Rain
102,Port Alfred,ZA,-33.5906,26.891,284.71,67,98,2.1,Clouds
103,Saint George,US,37.1041,-113.5841,312.41,26,1,4.02,Clear
104,Gigmoto,PH,13.7796,124.39,301.33,80,99,7.03,Clouds
105,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
106,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
107,Manaus,BR,-3.1019,-60.025,300.43,83,75,1.03,Clouds
108,Yarada,IN,17.65,83.2667,299.33,89,75,4.63,Mist
109,Riverton,US,40.5219,-111.9391,309.51,34,1,0.89,Clear
110,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
111,Nikolskoye,RU,59.7035,30.7861,289.71,61,96,1.6,Clouds
112,Nanortalik,GL,60.1432,-45.2371,279.11,87,37,4.83,Clouds
113,Viedma,AR,-40.8135,-62.9967,281.7,55,92,3.28,Clouds
114,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
115,Saskylakh,RU,71.9167,114.0833,285.97,75,98,7.37,Clouds
116,Roswell,US,34.0232,-84.3616,305.14,70,75,2.57,Rain
117,Pevek,RU,69.7008,170.3133,276.85,96,100,1.04,Rain
118,Weligama,LK,5.9667,80.4167,298.22,88,93,4.52,Clouds
119,Kvarkeno,RU,52.0833,59.725,293.94,78,100,5.57,Clouds
120,Khatanga,RU,71.9667,102.5,285.22,71,33,2.38,Clouds
121,Nouadhibou,MR,20.931,-17.0347,294.14,88,0,5.14,Clear
122,Port-Gentil,GA,-0.7193,8.7815,297.13,78,90,3.09,Clouds
123,Gladstone,AU,-23.85,151.25,294.11,78,75,1.54,Clouds
124,New Norfolk,AU,-42.7826,147.0587,280.79,79,75,1.46,Clouds
125,Nokha,IN,27.6,73.4167,301.95,63,100,1.92,Clouds
126,Cap Malheureux,MU,-19.9842,57.6142,293.42,71,45,6.61,Clouds
127,Vila,PT,42.0304,-8.1588,284.64,86,5,1.49,Clear
128,Nikolskoye,RU,59.7035,30.7861,289.71,61,96,1.6,Clouds
129,Ulaanbaatar,MN,47.9077,106.8832,285.22,82,0,1.0,Clear
130,Thompson,CA,55.7435,-97.8558,294.24,43,90,7.2,Smoke
131,Kumluca,TR,36.3703,30.2869,301.03,60,5,2.32,Clear
132,Diamantino,BR,-14.4086,-56.4461,299.08,33,0,2.34,Clear
133,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
134,Hobart,AU,-42.8794,147.3294,280.99,81,75,1.34,Clouds
135,Bengkulu,ID,-3.8004,102.2655,296.82,85,54,1.77,Clouds
136,Carnarvon,AU,-24.8667,113.6333,287.19,67,79,3.6,Clouds
137,Carnarvon,AU,-24.8667,113.6333,287.19,67,79,3.6,Clouds
138,Kuchl,AT,47.6265,13.1448,292.38,81,2,2.31,Clear
139,New Norfolk,AU,-42.7826,147.0587,280.79,79,75,1.46,Clouds
140,Saint-Pierre,RE,-21.3393,55.4781,292.97,59,0,4.12,Clear
141,Dikson,RU,73.5069,80.5464,280.33,70,99,6.38,Clouds
142,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
143,Isangel,VU,-19.55,169.2667,299.21,89,75,0.0,Clouds
144,Carnarvon,AU,-24.8667,113.6333,287.19,67,79,3.6,Clouds
145,Iqaluit,CA,63.7506,-68.5145,286.0,62,75,4.47,Clouds
146,Hasaki,JP,35.7333,140.8333,299.42,78,0,1.59,Clear
147,Seymchan,RU,62.8833,152.4333,289.78,70,97,1.52,Clouds
148,Kahului,US,20.8947,-156.47,303.16,74,40,12.35,Clouds
149,Tiksi,RU,71.6872,128.8694,280.55,82,93,2.52,Clouds
150,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
151,Port Hardy,CA,50.6996,-127.4199,289.25,88,90,3.09,Clouds
152,Castro,BR,-24.7911,-50.0119,284.85,80,0,1.26,Clear
153,Smithers,CA,54.7804,-127.1743,290.33,63,75,1.54,Rain
154,Xinmin,CN,41.9908,122.8253,302.2,81,7,5.38,Clear
155,Pevek,RU,69.7008,170.3133,276.85,96,100,1.04,Rain
156,Buzdyak,RU,54.5833,54.55,287.46,85,67,1.76,Clouds
157,Nikolskoye,RU,59.7035,30.7861,289.71,61,96,1.6,Clouds
158,Belturbet,IE,54.1,-7.45,289.74,95,96,1.06,Clouds
159,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
160,Pisco,PE,-13.7,-76.2167,290.18,77,75,8.23,Clouds
161,Chuy,UY,-33.6971,-53.4616,288.55,87,5,1.85,Rain
162,Belyy Yar,RU,53.6039,91.3903,290.09,100,0,2.0,Clear
163,Tasiilaq,GL,65.6145,-37.6368,278.24,99,100,2.2,Rain
164,Hilo,US,19.7297,-155.09,306.08,81,90,3.09,Rain
165,Coquimbo,CL,-29.9533,-71.3436,286.0,71,75,2.06,Clouds
166,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
167,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
168,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
169,Namibe,AO,-15.1961,12.1522,291.38,89,10,1.83,Clear
170,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
171,Hobart,AU,-42.8794,147.3294,280.99,81,75,1.34,Clouds
172,Longyearbyen,SJ,78.2186,15.6401,280.06,87,75,3.6,Clouds
173,Ust-Nera,RU,64.5667,143.2,289.66,77,100,1.28,Clouds
174,Burnie,AU,-41.0667,145.9167,284.77,86,100,7.81,Clouds
175,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
176,Qaanaaq,GL,77.484,-69.3632,278.91,62,23,1.72,Clouds
177,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
178,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
179,Kjollefjord,NO,70.9457,27.3465,280.25,88,100,14.18,Clouds
180,Valparaiso,CL,-33.0393,-71.6273,285.08,86,90,3.6,Fog
181,Norman Wells,CA,65.282,-126.8329,288.17,77,90,4.63,Clouds
182,Sorland,NO,67.667,12.6934,284.26,96,100,5.77,Rain
183,Tasiilaq,GL,65.6145,-37.6368,278.24,99,100,2.2,Rain
184,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
185,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
186,Kontagora,NG,10.3999,5.4695,294.99,89,99,2.03,Clouds
187,Maningrida,AU,-12.0667,134.2667,296.27,80,14,1.0,Clouds
188,Kyra,RU,49.5776,111.9753,288.45,77,0,2.07,Clear
189,Trairi,BR,-3.2778,-39.2689,299.22,79,11,5.6,Clouds
190,Karwar,IN,14.8,74.1333,298.77,87,100,6.22,Rain
191,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
192,Marzuq,YE,14.4,46.4667,293.2,86,100,2.91,Clouds
193,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
194,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
195,Sioux Lookout,CA,50.1001,-91.917,299.36,36,84,4.12,Clouds
196,Batagay-Alyta,RU,67.8006,130.4114,291.3,60,38,0.74,Clouds
197,Umm Kaddadah,SD,13.6017,26.6876,303.85,44,75,5.71,Clouds
198,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
199,Upernavik,GL,72.7868,-56.1549,277.56,94,100,4.14,Rain
200,Hilo,US,19.7297,-155.09,306.08,81,90,3.09,Rain
201,Pangody,RU,65.85,74.4859,283.83,85,100,7.21,Clouds
202,Mudon,MM,16.2578,97.7164,298.64,89,100,4.92,Rain
203,Codrington,AU,-38.2667,141.9667,281.77,91,100,6.86,Rain
204,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
205,Mar Del Plata,AR,-38.0023,-57.5575,286.16,55,0,1.34,Clear
206,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
207,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
208,La Paz,BO,-16.5,-68.15,288.14,12,20,5.66,Clouds
209,Richards Bay,ZA,-28.783,32.0377,287.23,63,81,6.41,Rain
210,Padang,ID,-0.9492,100.3543,298.2,81,100,1.55,Clouds
211,Kapaa,US,22.0752,-159.319,301.33,77,90,1.79,Rain
212,Abu Samrah,SY,35.3029,37.1841,298.18,65,57,4.09,Clouds
213,Lasa,IT,46.6166,10.7002,292.64,78,24,1.2,Clouds
214,Yellowknife,CA,62.456,-114.3525,294.44,77,75,0.45,Rain
215,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
216,Springbok,ZA,-29.6643,17.8865,280.84,23,0,10.2,Clear
217,Yuza,JP,39.0,139.9167,299.18,77,17,1.35,Clouds
218,Lebu,CL,-37.6167,-73.65,283.13,83,100,6.93,Clouds
219,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
220,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
221,Mahebourg,MU,-20.4081,57.7,293.31,83,40,1.54,Clouds
222,Salaga,GH,8.5508,-0.5188,298.92,68,100,2.79,Clouds
223,Rio Gallegos,AR,-51.6226,-69.2181,275.18,87,0,3.6,Clear
224,Agirish,RU,61.9247,63.0231,282.13,95,12,2.41,Clouds
225,Kodiak,US,57.79,-152.4072,285.88,88,90,3.09,Rain
226,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
227,Shenjiamen,CN,29.9576,122.298,298.49,93,100,12.14,Rain
228,Roma,US,43.2128,-75.4557,299.07,52,1,4.63,Clear
229,Barpathar,IN,26.3,93.8667,298.36,91,73,1.25,Clouds
230,Houma,US,29.5958,-90.7195,308.15,70,40,5.14,Clouds
231,East London,ZA,-33.0153,27.9116,284.73,65,95,1.57,Clouds
232,Clyde River,CA,70.4692,-68.5914,276.28,87,90,8.23,Clouds
233,Gorontalo,ID,0.5412,123.0595,298.08,82,89,1.46,Clouds
234,Victoria,HK,22.2855,114.1577,302.25,91,74,2.24,Rain
235,Westport,US,41.1415,-73.3579,301.02,50,1,1.34,Clear
236,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
237,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
238,San Patricio,US,28.017,-97.5169,307.89,53,0,7.94,Clear
239,Ilulissat,GL,69.2167,-51.1,280.16,81,20,3.6,Clouds
240,La Ronge,CA,55.1001,-105.2842,292.29,59,90,7.2,Clouds
241,Liwale,TZ,-9.7667,37.9333,291.94,68,72,1.32,Clouds
242,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
243,Timmins,CA,48.4669,-81.3331,300.05,36,75,3.09,Clouds
244,Norman Wells,CA,65.282,-126.8329,288.17,77,90,4.63,Clouds
245,Visegrad,BA,43.7847,19.2992,290.06,86,3,0.47,Clear
246,Gavle,SE,60.6745,17.1417,285.37,80,3,0.89,Clear
247,Constantine,DZ,36.365,6.6147,300.82,28,0,2.57,Clear
248,Manaus,BR,-3.1019,-60.025,300.43,83,75,1.03,Clouds
249,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
250,Port Elizabeth,ZA,-33.918,25.5701,280.31,87,90,0.0,Clouds
251,Bethel,US,41.3712,-73.414,300.32,59,1,2.06,Clear
252,Daru,PG,-9.0763,143.2092,298.74,82,100,3.97,Clouds
253,Stromness,GB,58.965,-3.296,284.29,86,91,4.77,Clouds
254,New Norfolk,AU,-42.7826,147.0587,280.79,79,75,1.46,Clouds
255,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
256,Thinadhoo,MV,0.5333,72.9333,301.37,77,87,5.97,Rain
257,Monforte De Lemos,ES,42.5216,-7.5142,289.58,94,5,1.05,Clear
258,Sur,OM,22.5667,59.5289,305.15,61,44,6.21,Clouds
259,Birjand,IR,32.8663,59.2211,295.41,20,0,2.06,Clear
260,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
261,Ostrovnoy,RU,68.0531,39.5131,279.57,93,100,11.21,Clouds
262,Tromso,NO,69.6496,18.957,281.51,87,75,3.09,Clouds
263,Port Antonio,JM,18.18,-76.4612,303.12,72,18,3.95,Clouds
264,Cockburn Town,TC,21.4612,-71.1419,302.13,74,40,6.17,Clouds
265,Port Elizabeth,ZA,-33.918,25.5701,280.31,87,90,0.0,Clouds
266,Coquimbo,CL,-29.9533,-71.3436,286.0,71,75,2.06,Clouds
267,Saskylakh,RU,71.9167,114.0833,285.97,75,98,7.37,Clouds
268,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
269,Muros,ES,42.7762,-9.0603,291.43,86,34,2.82,Clouds
270,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
271,New Norfolk,AU,-42.7826,147.0587,280.79,79,75,1.46,Clouds
272,Yarada,IN,17.65,83.2667,299.33,89,75,4.63,Mist
273,New Norfolk,AU,-42.7826,147.0587,280.79,79,75,1.46,Clouds
274,Salinopolis,BR,-0.6136,-47.3561,298.51,86,43,5.0,Rain
275,Visakhapatnam,IN,17.69,83.2093,299.09,89,75,4.63,Mist
276,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
277,Faya,SA,18.3851,42.4509,290.21,63,95,2.87,Clouds
278,Champerico,GT,14.3,-91.9167,306.45,74,34,4.0,Clouds
279,Thompson,CA,55.7435,-97.8558,294.24,43,90,7.2,Smoke
280,Pevek,RU,69.7008,170.3133,276.85,96,100,1.04,Rain
281,Victoria,HK,22.2855,114.1577,302.25,91,74,2.24,Rain
282,Inhambane,MZ,-23.865,35.3833,290.33,64,75,4.55,Clouds
283,Nova Vicosa,BR,-17.8919,-39.3719,294.54,81,100,4.22,Clouds
284,Lorengau,PG,-2.0226,147.2712,301.28,80,30,3.73,Clouds
285,Kampot,KH,10.6167,104.1833,302.18,80,100,4.4,Clouds
286,Aqtobe,KZ,50.2797,57.2072,292.2,94,0,2.0,Clear
287,Dwarka,IN,22.2394,68.9678,301.19,84,100,7.59,Rain
288,Camacha,PT,33.0833,-16.3333,294.56,78,20,5.66,Clouds
289,Ambon,ID,-3.6954,128.1814,298.23,94,40,1.03,Rain
290,Namibe,AO,-15.1961,12.1522,291.38,89,10,1.83,Clear
291,Ponta Do Sol,PT,32.6667,-17.1,295.5,60,3,3.05,Clear
292,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
293,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
294,Sosnovo-Ozerskoye,RU,52.5249,111.5418,285.97,76,74,2.85,Clouds
295,Shestakovo,RU,56.4915,103.96,288.63,88,39,0.57,Clouds
296,Bemidji,US,47.4736,-94.8803,308.81,43,1,4.63,Clear
297,Atuona,PF,-9.8,-139.0333,298.39,76,40,5.11,Clouds
298,Arraial Do Cabo,BR,-22.9661,-42.0278,291.13,77,0,2.06,Clear
299,Provideniya,RU,64.3833,-173.3,285.58,62,65,3.3,Clouds
300,Butaritari,KI,3.0707,172.7902,301.58,77,38,7.53,Rain
301,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
302,Itarema,BR,-2.9248,-39.9167,299.3,78,18,6.99,Clouds
303,Ewa Beach,US,21.3156,-158.0072,303.12,60,90,7.15,Clouds
304,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
305,Tasiilaq,GL,65.6145,-37.6368,278.24,99,100,2.2,Rain
306,Lagoa,PT,39.05,-27.9833,294.31,96,100,6.13,Clouds
307,Lavrentiya,RU,65.5833,-171.0,283.96,68,62,4.41,Clouds
308,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
309,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
310,Kapaa,US,22.0752,-159.319,301.33,77,90,1.79,Rain
311,Saint-Philippe,RE,-21.3585,55.7679,292.92,75,26,2.8,Clouds
312,Eureka,US,40.8021,-124.1637,296.55,64,17,2.68,Clouds
313,Kruisfontein,ZA,-34.0033,24.7314,279.8,77,35,2.44,Clouds
314,Skibbereen,IE,51.55,-9.2667,295.04,91,86,2.27,Clouds
315,Tasiilaq,GL,65.6145,-37.6368,278.24,99,100,2.2,Rain
316,Geraldton,AU,-28.7667,114.6,285.44,94,75,2.57,Clouds
317,San Marcos De Colon,HN,13.4333,-86.8,305.0,46,35,3.87,Clouds
318,Bubaque,GW,11.2833,-15.8333,299.49,79,100,6.29,Clouds
319,Yellowknife,CA,62.456,-114.3525,294.44,77,75,0.45,Rain
320,Pisco,PE,-13.7,-76.2167,290.18,77,75,8.23,Clouds
321,Palmer,US,42.1584,-72.3287,298.38,73,67,1.34,Clouds
322,Puerto Ayora,EC,-0.7393,-90.3518,300.13,80,91,0.89,Clouds
323,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
324,Lazarev,RU,52.225,141.5131,288.65,98,100,7.8,Clouds
325,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
326,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
327,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
328,Atuona,PF,-9.8,-139.0333,298.39,76,40,5.11,Clouds
329,Manadhoo,MV,5.7667,73.3833,301.14,77,94,6.04,Clouds
330,Hobyo,SO,5.3505,48.5268,298.01,83,50,13.48,Clouds
331,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
332,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
333,Kribi,CM,2.95,9.9167,297.07,90,97,2.95,Rain
334,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
335,Ponta Do Sol,PT,32.6667,-17.1,295.5,60,3,3.05,Clear
336,Verkhoyansk,RU,67.5447,133.385,294.67,39,95,1.54,Clouds
337,Namatanai,PG,-3.6667,152.4333,301.34,73,43,3.47,Clouds
338,Alindao,CF,5.0267,21.2088,295.56,84,100,1.32,Rain
339,Qaanaaq,GL,77.484,-69.3632,278.91,62,23,1.72,Clouds
340,Bredasdorp,ZA,-34.5322,20.0403,282.77,76,0,4.63,Clear
341,Barrow,US,71.2906,-156.7887,276.16,87,90,7.72,Rain
342,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
343,Alyangula,AU,-13.8483,136.4192,296.08,94,40,1.03,Clouds
344,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
345,Nizhniy Tsasuchey,RU,50.5167,115.1333,291.4,58,4,5.57,Clear
346,Norman Wells,CA,65.282,-126.8329,288.17,77,90,4.63,Clouds
347,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
348,Hamilton,US,39.1834,-84.5333,303.71,55,1,0.45,Clear
349,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
350,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
351,Hilo,US,19.7297,-155.09,306.08,81,90,3.09,Rain
352,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
353,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
354,Hamilton,US,39.1834,-84.5333,303.71,55,1,0.45,Clear
355,Kapaa,US,22.0752,-159.319,301.33,77,90,1.79,Rain
356,Cherskiy,RU,68.75,161.3,284.94,59,2,3.97,Clear
357,Tasiilaq,GL,65.6145,-37.6368,278.24,99,100,2.2,Rain
358,Mana,GF,5.6592,-53.7767,298.76,88,75,4.62,Clouds
359,Cherskiy,RU,68.75,161.3,284.94,59,2,3.97,Clear
360,Coquimbo,CL,-29.9533,-71.3436,286.0,71,75,2.06,Clouds
361,Bathsheba,BB,13.2167,-59.5167,301.49,78,20,5.14,Clouds
362,Neunkirchen,DE,49.35,7.1833,292.89,72,0,3.6,Clear
