City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
0,Petatlan,MX,2021-07-22 23:59:37,17.5167,-101.2667,302.54,71,71,1.03
1,Vaini,TO,2021-07-22 23:51:36,-21.2,-175.2,300.24,78,20,3.09
2,Cap Malheureux,MU,2021-07-22 23:57:43,-19.9842,57.6142,294.42,68,46,1.34
3,Mataura,NZ,2021-07-22 23:54:34,-46.1927,168.8643,281.19,81,12,1.36
4,Punta Arenas,CL,2021-07-22 23:59:38,-53.15,-70.9167,276.21,81,40,2.57
5,Thompson,CA,2021-07-22 23:55:19,55.7435,-97.8558,300.24,54,40,4.12
6,Morgan City,US,2021-07-22 23:59:38,29.6994,-91.2068,304.82,76,23,3.21
7,Hithadhoo,MV,2021-07-22 23:59:38,-0.6,73.0833,299.63,81,100,4.48
8,Rikitea,PF,2021-07-22 23:59:39,-23.1203,-134.9692,296.08,73,10,8.25
9,Khatanga,RU,2021-07-22 23:51:17,71.9667,102.5,290.09,64,79,4.63
10,Meulaboh,ID,2021-07-22 23:52:51,4.1363,96.1285,297.77,89,98,1.61
11,Ribeira Brava,PT,2021-07-22 23:59:39,32.65,-17.0667,296.5,81,16,1.94
12,Arraial Do Cabo,BR,2021-07-22 23:56:24,-22.9661,-42.0278,290.13,94,20,2.06
13,Saskylakh,RU,2021-07-22 23:55:07,71.9167,114.0833,291.06,70,56,2.9
14,Los Llanos De Aridane,ES,2021-07-22 23:59:39,28.6585,-17.9182,294.01,85,0,10.29
15,New Norfolk,AU,2021-07-22 23:55:15,-42.7826,147.0587,285.31,65,65,0.89
16,Clyde River,CA,2021-07-22 23:59:40,70.4692,-68.5914,276.28,100,90,3.6
17,Avarua,CK,2021-07-22 23:52:03,-21.2078,-159.775,300.18,74,75,5.66
18,Chokurdakh,RU,2021-07-22 23:54:26,70.6333,147.9167,284.06,50,1,3.9
19,Coquimbo,CL,2021-07-22 23:55:53,-29.9533,-71.3436,284.0,87,90,1.03
20,Rawson,AR,2021-07-22 23:56:47,-43.3002,-65.1023,286.12,39,100,4.45
21,Puerto Ayora,EC,2021-07-22 23:54:43,-0.7393,-90.3518,295.68,88,96,4.02
22,Trairi,BR,2021-07-22 23:55:09,-3.2778,-39.2689,299.53,79,6,6.9
23,Lompoc,US,2021-07-22 23:54:57,34.6391,-120.4579,301.8,74,75,7.2
24,Laguna,US,2021-07-22 23:59:40,38.421,-121.4238,312.84,21,1,1.79
25,Port Alfred,ZA,2021-07-22 23:54:56,-33.5906,26.891,283.98,72,96,8.95
26,Tual,ID,2021-07-22 23:55:25,-5.6667,132.75,298.9,85,99,5.77
27,Saint-Philippe,RE,2021-07-22 23:55:14,-21.3585,55.7679,291.92,76,43,5.89
28,Bluff,NZ,2021-07-22 23:55:14,-46.6,168.3333,281.37,68,25,5.1
29,Nelson Bay,AU,2021-07-22 23:59:41,-32.7167,152.15,289.88,68,98,0.45
30,Hilo,US,2021-07-22 23:50:20,19.7297,-155.09,303.86,80,75,7.2
31,Aklavik,CA,2021-07-22 23:56:16,68.2191,-135.0107,286.61,88,90,7.72
32,Mayo,US,2021-07-22 23:56:15,38.8876,-76.5119,300.8,60,46,2.52
33,Faanui,PF,2021-07-22 23:51:30,-16.4833,-151.75,298.72,68,36,6.92
34,Mataura,NZ,2021-07-22 23:54:34,-46.1927,168.8643,281.19,81,12,1.36
35,Ancud,CL,2021-07-22 23:57:07,-41.8697,-73.8203,281.89,93,100,3.24
36,Novosokolniki,RU,2021-07-22 23:59:41,56.3463,30.1578,286.79,79,16,3.8
37,Russell,US,2021-07-22 23:55:14,32.3502,-85.1999,304.72,78,90,3.09
38,Pevek,RU,2021-07-22 23:55:05,69.7008,170.3133,278.4,71,56,2.65
39,Port Lincoln,AU,2021-07-22 23:55:12,-34.7333,135.8667,286.08,76,49,4.49
40,Souillac,MU,2021-07-22 23:57:15,-20.5167,57.5167,294.36,73,40,5.14
